4.078567235507306659e+29,4.972403201810041590e+29,1.997137136028445484e+29,5.357567432991418874e+29,3.145998276666475768e+29
2.763950581754263000e+15,3.044256604554145000e+15,3.417136683636395500e+15,3.337453799293106000e+15,2.894728459318910000e+15
2.856645181930409000e+15,2.645217761953859500e+15,2.798722033586238000e+15,2.770951070568230500e+15,2.325430438622258000e+15
2.212485471077336500e+15,1.925892195078917500e+15,2.570316162223493000e+15,2.323888698145668000e+15,2.121272713759823500e+15
-1.639130408663403955e+02,3.983708257892764948e+01,6.054946234911371050e+01,-2.082908926637208538e+02,4.658143824021066735e+02
-4.594368708891619235e+01,2.089957539812780851e+02,-3.419395347622815393e+02,1.978775174025334991e+02,-3.906768634759876022e+02
3.256701825690169017e+01,2.670051775973967665e+02,1.698961805386213655e+02,-3.026578448503677237e+02,-5.666892237086787532e+01
