8.318046423992856262e+02
-1.529710833245467256e+02
-1.999962477415269007e+02
-1.090536413658085024e+02
-1.979159943258349585e+02
3.263921470043395345e+01
2.674217222343365279e+02
-1.235237565330493510e+02
-5.596046427719725216e+02
-1.172544240302050298e+02
-1.743655451765925193e+02
-2.269191599580042293e+02
-9.564724609784731229e+02
-5.083417226957777189e+02
-2.442596400099295408e+02
6.070550557414765791e+01
1.601166541900214213e+02
2.410581720661549525e+02
5.110445128291153196e+02
2.058406711748892803e+02
-1.481273349424421326e+02
-1.353003166653481344e+02
-3.448176607734828991e+01
4.305647272510424273e+02
-6.004457075335557192e+01
4.251164857953137926e+02
-2.506372717596269410e+02
5.666675550276737567e+02
3.021785840853414484e+01
