4.551784852192125345e+29,3.057184330451318487e+29,1.316709207359747808e+29,6.447171305741045811e+29,4.448024479204421486e+29,1.812194175201577947e+29,5.674835651002706919e+29,6.414450635577968269e+29,4.538614734271700205e+29
3.602978838816955500e+15,2.470711576553910000e+15,2.685780673544581000e+15,6.273610382532149000e+15,6.071847500165210000e+15,5.970519860162293000e+15,9.009276772566482000e+15,9.695118829041396000e+15,8.884708695739345000e+15
-6.614620570742162500e+14,1.321764060618998125e+14,-8.100565845696165625e+13,1.260276860056761000e+15,1.560972279798374000e+15,9.971062540934427500e+14,1.203979777335599531e+14,-1.256392595755150000e+14,4.080473683458613750e+14
7.181418163652705000e+14,6.448386677138302500e+14,1.009396437385295250e+15,4.591279065949992000e+15,4.309298159383066000e+15,4.503093973791336000e+15,8.265017366259616000e+15,8.486232395375378000e+15,8.007264020418080000e+15
4.255934316760781400e+01,-4.547684116833788259e+00,-1.365661179572869059e+02,-1.784536247596203680e+02,1.971003729677875356e+02,1.510951800207648148e+02,-1.022641587145481026e+02,2.509424622105069034e+02,-2.267929319388996987e+02
-4.481506670068037579e+01,6.816231565439491646e+01,-3.338794597306218748e+00,-6.651752243819606392e+00,-2.740475173542367671e+01,9.092954553096240033e+01,1.135813266825586823e+02,8.280721306458750064e+01,-2.590477956943435629e+02
-7.669134272627600524e+01,1.859206046447551728e+02,-1.665599859759487913e+02,-2.146979882017168393e+02,2.035574246109961791e+02,2.641915021538260362e+02,1.168458073047506218e+02,-1.339367493652226813e+02,4.319598062585234288e+01
