4.855601471414346977e+29,3.319899267882659372e+29
3.406118405664418500e+15,2.603421798514349500e+15
-3.658948563675826500e+15,-3.218274315278852000e+15
1.497413258790522250e+15,1.592436000696286000e+15
3.311073889424800853e+01,-4.842693694048831787e+01
-6.321043492142571552e+01,9.244999804134532440e+01
-6.157320465048933045e+01,9.005542607661428178e+01
