2.266412514679227500e+14,2.263875130970049062e+14,2.261342313037285938e+14,2.258814834921202812e+14,2.256301594101472812e+14,2.253804570423817500e+14,2.251322718267294375e+14,2.248854900628118438e+14,2.246399892623722812e+14,2.243956384733045000e+14,2.241522985806042188e+14,2.239098225870008125e+14,2.236696549538230938e+14,2.234364198141016875e+14,2.232103699424154688e+14,2.229914239310389062e+14,2.227794754201575625e+14,2.225744000575330625e+14,2.223765678502168125e+14,2.221860981928432188e+14,2.220027238438705938e+14,2.218261546848973125e+14,2.216560826108878438e+14,2.214921856086949062e+14,2.213341310905854688e+14,2.211815785668067188e+14,2.210341817473074688e+14,2.208915901613005625e+14,2.207534503773268438e+14,2.206194068980478438e+14,2.204891027946229688e+14,2.203621801361971875e+14,2.202382802613148750e+14,2.201170439302997812e+14,2.199981113909291250e+14,2.198811223841132188e+14,2.197657161117432188e+14,2.196515311852922188e+14,2.195382055711062188e+14,2.194253765464941875e+14,2.193126806796628438e+14,2.191997538461668438e+14,2.190862312948040312e+14,2.189717477767171562e+14,2.188559377528015000e+14,2.187384356962774375e+14,2.186188765093658438e+14,2.184968960752367500e+14,2.183721319685568125e+14,2.182442243497340312e+14,2.181128170688817188e+14,2.179775590050277188e+14,2.178381056634160938e+14,2.176941210479676250e+14,2.175452798160752188e+14,2.173912697078575625e+14,2.172317942209325938e+14,2.170665754743325312e+14,2.168953571718350000e+14,2.167179075375637500e+14,2.165397442858006562e+14,2.163682341764981875e+14,2.162034412012247500e+14,2.160453965135660938e+14,2.158941254010418750e+14,2.157496444076009375e+14,2.156119587365732812e+14,2.154810599938922500e+14,2.153569243182444688e+14,2.152395109287952812e+14,2.151287611033348125e+14,2.150245975815919062e+14,2.149269243716470312e+14,2.148356269231412188e+14,2.147505726202932500e+14,2.146716115409957812e+14,2.145985774254380625e+14,2.145312887983693125e+14,2.144695501925804375e+14,2.144131534266442812e+14,2.143618788966189375e+14,2.143154968485681250e+14,2.142737686058096562e+14,2.142364477313745000e+14,2.142032883828119688e+14,2.141740569825475000e+14,2.141484742831035000e+14,2.141262581248648125e+14,2.141071284182970938e+14,2.140908065639985312e+14,2.140770150057343125e+14,2.140654768890643125e+14,2.140559158040654688e+14,2.140480555955189375e+14,2.140416202286606250e+14,2.140363337042521562e+14,2.140319200239684062e+14,2.140281032131653438e+14,2.140246074014331250e+14,2.140211569272535000e+14,2.140174763914870312e+14,2.140132906019023438e+14,2.140083244312350938e+14,2.140023026546663438e+14,2.139949498023244062e+14,2.139859900205632188e+14,2.139751469207462188e+14,2.139621433970465000e+14,2.139467014009908750e+14,2.139285416650765938e+14
5.424751088403717969e+13,5.530827257903167969e+13,5.634957812461199219e+13,5.737204733306964062e+13,5.837303731163839844e+13,5.935274107782427344e+13,6.031248411839936719e+13,6.125353608186844531e+13,6.217711653945258594e+13,6.308440002361312500e+13,6.397652044367613281e+13,6.485457496210252344e+13,6.571393922362060938e+13,6.653900554086894531e+13,6.733003177688187500e+13,6.808836932354252344e+13,6.881535700222274219e+13,6.951230375284049219e+13,7.017877655471426562e+13,7.081515446077484375e+13,7.142304541853721875e+13,7.200405102692276562e+13,7.255975653250318750e+13,7.309172348423828125e+13,7.360148466154151562e+13,7.409054088403262500e+13,7.456035933287745312e+13,7.501237305084951562e+13,7.544798133237928125e+13,7.586855076001828125e+13,7.627541668638673438e+13,7.666988499887206250e+13,7.705323403730857812e+13,7.742671656246817188e+13,7.779156169571693750e+13,7.814897676811457812e+13,7.850014903110537500e+13,7.884624719130734375e+13,7.918842273924385938e+13,7.952781104662784375e+13,7.986553220934698438e+13,8.020269161395800000e+13,8.054038020452359375e+13,8.087967442429809375e+13,8.122163580333290625e+13,8.156731015885246875e+13,8.191772637060671875e+13,8.227389468885840625e+13,8.263680452890429688e+13,8.300742170398493750e+13,8.338668504934845312e+13,8.377550239570451562e+13,8.417474586227550000e+13,8.458524646041656250e+13,8.500778803073365625e+13,8.544310058202462500e+13,8.589185316068312500e+13,8.635464645438853125e+13,8.683200542132978125e+13,8.732437232961182812e+13,8.781633882772475000e+13,8.828771882894068750e+13,8.873862422649487500e+13,8.916924072871825000e+13,8.957975372815751562e+13,8.997035657119373438e+13,9.034125789171504688e+13,9.069268790249785938e+13,9.102490356939228125e+13,9.133819263114010938e+13,9.163287646893973438e+13,9.190931187100884375e+13,9.216789177462134375e+13,9.240904509831843750e+13,9.263323579821923438e+13,9.284096129382976562e+13,9.303275041084137500e+13,9.320916098245406250e+13,9.337077723855854688e+13,9.351820709576567188e+13,9.365207944272045312e+13,9.377304149612281250e+13,9.388175628468856250e+13,9.397890030184709375e+13,9.406514245063629688e+13,9.414111443358329688e+13,9.420756192921703125e+13,9.426523389797204688e+13,9.431487025675853125e+13,9.435720395680107812e+13,9.439296265404839062e+13,9.442287004861287500e+13,9.444764695294732812e+13,9.446801213473598438e+13,9.448468296739929688e+13,9.449837590582051562e+13,9.450980678569387500e+13,9.451969092885781250e+13,9.452874305398489062e+13,9.453767708013064062e+13,9.454720601823450000e+13,9.455804210031568750e+13,9.457089708820882812e+13,9.458648259130598438e+13,9.460551030118776562e+13,9.462869215934473438e+13,9.465674051303560938e+13,9.469036830705553125e+13,9.473028934297675000e+13,9.477721862538578125e+13
-4.341420733866006250e+14,-4.378572374330080625e+14,-4.415129145856568125e+14,-4.451106560542044375e+14,-4.486405382211411250e+14,-4.521026152381707500e+14,-4.555009874746535625e+14,-4.588396185068429375e+14,-4.621223497008836875e+14,-4.653529129133356250e+14,-4.685349415681747500e+14,-4.716719803273485625e+14,-4.747471231367135000e+14,-4.777039869787711875e+14,-4.805428746361177500e+14,-4.832680680221905000e+14,-4.858838669675053125e+14,-4.883945210907183125e+14,-4.907980465785600625e+14,-4.930954149426858750e+14,-4.952920733570661250e+14,-4.973934924041247500e+14,-4.994051253068655000e+14,-5.013323770564850625e+14,-5.031805820878063750e+14,-5.049549891077705625e+14,-5.066607517422301875e+14,-5.083029237882408750e+14,-5.098864580102162500e+14,-5.114162075765773125e+14,-5.128969293851767500e+14,-5.143332886631746250e+14,-5.157298643466851250e+14,-5.170911548465424375e+14,-5.184215838896233125e+14,-5.197255061918080625e+14,-5.210072127706669375e+14,-5.222709357451666875e+14,-5.235208524978120000e+14,-5.247610890932301875e+14,-5.259957228575075000e+14,-5.272287840258235625e+14,-5.284642563630100000e+14,-5.297060766535458750e+14,-5.309581329451633750e+14,-5.322242614147804375e+14,-5.335082417082555625e+14,-5.348137905884215625e+14,-5.361445537114946875e+14,-5.375040953437477500e+14,-5.388958858328639375e+14,-5.403232866676160625e+14,-5.417895330026766250e+14,-5.432977136010487500e+14,-5.448507482638078750e+14,-5.464513629841034375e+14,-5.481020632853920000e+14,-5.498051064828610000e+14,-5.515624739325413750e+14,-5.533758446819583750e+14,-5.551884859124894375e+14,-5.569259585516459375e+14,-5.585885728946798750e+14,-5.601769198495885625e+14,-5.616915972516230000e+14,-5.631332398193817500e+14,-5.645025457397165000e+14,-5.658002994689167500e+14,-5.670273904565247500e+14,-5.681848276403498750e+14,-5.692737497164385000e+14,-5.702954313424382500e+14,-5.712512855727335000e+14,-5.721428629376238750e+14,-5.729718476591152500e+14,-5.737400515397918750e+14,-5.744494060701200000e+14,-5.751019532782851250e+14,-5.756998358020612500e+14,-5.762452866019718750e+14,-5.767406186664636250e+14,-5.771882149893506250e+14,-5.775905190323650000e+14,-5.779500258245867500e+14,-5.782692038364873750e+14,-5.785503851857128750e+14,-5.787963249910293750e+14,-5.790097915586638750e+14,-5.791935206035212500e+14,-5.793502227955041250e+14,-5.794825898158430000e+14,-5.795932992042891250e+14,-5.796850182165507500e+14,-5.797604068609233750e+14,-5.798221202349777500e+14,-5.798728102267880000e+14,-5.799151265743096250e+14,-5.799517172172573750e+14,-5.799852279389287500e+14,-5.800183016217463750e+14,-5.800535778386408750e+14,-5.800936933345492500e+14,-5.801412831826770000e+14,-5.801989819841341250e+14,-5.802694247698332500e+14,-5.803552476645042500e+14,-5.804590885164401250e+14,-5.805835876696218750e+14,-5.807313889948051250e+14,-5.809051412515145000e+14
1.990320937183522812e+14,2.007567900642228750e+14,2.024560277108936250e+14,2.041303604897695312e+14,2.057750047031590625e+14,2.073898212716862188e+14,2.089765704821471250e+14,2.105369646653830312e+14,2.120726734187591250e+14,2.135853281337388750e+14,2.150765259237465312e+14,2.165478330320253750e+14,2.179912228727332812e+14,2.193801010678718438e+14,2.207144620503665000e+14,2.219961846673761250e+14,2.232271718952469375e+14,2.244093172125744688e+14,2.255415895832520625e+14,2.266243572810838125e+14,2.276601075879331875e+14,2.286513496912518125e+14,2.296005942781231250e+14,2.305103378862253125e+14,2.313830513826079688e+14,2.322211719137849375e+14,2.330270976952047812e+14,2.338031850631695625e+14,2.345517472820400938e+14,2.352750546734257812e+14,2.359753357053384375e+14,2.366547787442092812e+14,2.373155342294463438e+14,2.379597170783466562e+14,2.385894091689123750e+14,2.392066617801085625e+14,2.398134978941638750e+14,2.404119142845039688e+14,2.410038833266048438e+14,2.415913544781974062e+14,2.421762553804270938e+14,2.427604925333433750e+14,2.433459514979010312e+14,2.439344965729505312e+14,2.445279698899478125e+14,2.451281898608391562e+14,2.457369489064381250e+14,2.463560103845200625e+14,2.469871046300238125e+14,2.476319240158122500e+14,2.482921169436114062e+14,2.489692806838452188e+14,2.496649530035914375e+14,2.503806025578907500e+14,2.511176180754566875e+14,2.518772964495487500e+14,2.526608299511404375e+14,2.534692929146496875e+14,2.543036284019752812e+14,2.551646355175732500e+14,2.560253744769834375e+14,2.568504869185614375e+14,2.576401064185300938e+14,2.583945016014183750e+14,2.591139460101977188e+14,2.597987321722510625e+14,2.604491840781182812e+14,2.610656678745329375e+14,2.616486006304771250e+14,2.621984571031104688e+14,2.627157745046641875e+14,2.632011553452095000e+14,2.636552684929462500e+14,2.640788486478985938e+14,2.644726944631005938e+14,2.648376655681862188e+14,2.651746787544467500e+14,2.654847035702213125e+14,2.657687575541749688e+14,2.660279013052994375e+14,2.662632335557964375e+14,2.664758863794728125e+14,2.666670206361584688e+14,2.668378217236474375e+14,2.669894624451594688e+14,2.671230508353245938e+14,2.672398958991882500e+14,2.673413129045370625e+14,2.674286016290245625e+14,2.675030499435162812e+14,2.675659366886997500e+14,2.676185339780602500e+14,2.676621090311746250e+14,2.676979256173714688e+14,2.677272451670033125e+14,2.677513275808372812e+14,2.677714317344188125e+14,2.677888156461487812e+14,2.678047363078054688e+14,2.678204493312964062e+14,2.678372087546920000e+14,2.678562672708504688e+14,2.678788767763024062e+14,2.679062889404083125e+14,2.679397556326963750e+14,2.679805292367636250e+14,2.680298629474119062e+14,2.680890111348430312e+14,2.681592298311712188e+14,2.682417773732651875e+14
4.933511479046468750e+13,4.820331945018850781e+13,4.707740009606317969e+13,4.595743169092840625e+13,4.484708682374744531e+13,4.374696900762960938e+13,4.265636500401582031e+13,4.157454488039226562e+13,4.050076161782670312e+13,3.943425075647153125e+13,3.837423008134062500e+13,3.731989934863074219e+13,3.627737572264683594e+13,3.526651852257834375e+13,3.428818466758289844e+13,3.334180809805045312e+13,3.242674049507785938e+13,3.154227882337115234e+13,3.068986956161921094e+13,2.986989168790281250e+13,2.908107530286633594e+13,2.832206907268923438e+13,2.759145928604621875e+13,2.688778558202761719e+13,2.620955364540552734e+13,2.555524523097137109e+13,2.492332589842087109e+13,2.431225082896004688e+13,2.372046906655461328e+13,2.314642648938305078e+13,2.258856777659552344e+13,2.204533759578912891e+13,2.151518119994454688e+13,2.099654459010723828e+13,2.048787437230352734e+13,1.998761741408949219e+13,1.949422038752921875e+13,1.900612927097033203e+13,1.852178887137203516e+13,1.803964242179144531e+13,1.755813130465086328e+13,1.707569495028628711e+13,1.659077096179064648e+13,1.610179552105048242e+13,1.560720413687541406e+13,1.510543280388105469e+13,1.459491964987828711e+13,1.407410715926219727e+13,1.354144506933238477e+13,1.299539404428714062e+13,1.243443023592542383e+13,1.185705083837917188e+13,1.126178073330623047e+13,1.064718029801017969e+13,1.001185440759007422e+13,9.354462599033601562e+12,8.673730276512348633e+12,7.968460721341370117e+12,7.237547529157230469e+12,6.479986938400647461e+12,5.719321410819213867e+12,4.986996311841406250e+12,4.283283863725727539e+12,3.608318146031006348e+12,2.962209916308171875e+12,2.345034015020700684e+12,1.756817986989229004e+12,1.197532174426260498e+12,6.670814813995469971e+11,1.652989417432081604e+11,-3.080588533467544556e+11,-7.533144891386446533e+11,-1.170870715863328125e+12,-1.561209846336996582e+12,-1.924891763389217773e+12,-2.262550767137044434e+12,-2.574891504729448242e+12,-2.862684222833715820e+12,-3.126759568687098145e+12,-3.368003142467979980e+12,-3.587349975405932129e+12,-3.785779077567520020e+12,-3.964308169033121094e+12,-4.123988680037417480e+12,-4.265869969707283691e+12,-4.390949346050025391e+12,-4.500419927355180664e+12,-4.595487657871178711e+12,-4.677349942097001953e+12,-4.747198081157528320e+12,-4.806219143576185547e+12,-4.855597387729848633e+12,-4.896515328074832031e+12,-4.930154516403210938e+12,-4.957696089165065430e+12,-4.980321107649645508e+12,-4.999210686834756836e+12,-5.015545882737866211e+12,-5.030507336568139648e+12,-5.045274819867693359e+12,-5.061027002818061523e+12,-5.078941693060951172e+12,-5.100196448807030273e+12,-5.125969284260324219e+12,-5.157439315027528320e+12,-5.195787370311208984e+12,-5.242196663031430664e+12,-5.297853597163071289e+12,-5.363948765006251953e+12,-5.441678167511026367e+12
1.082944381203957031e+14,1.086724553833963281e+14,1.090438660053358906e+14,1.094088157597629688e+14,1.097662912171610000e+14,1.101162966125900781e+14,1.104592471662671719e+14,1.107955441518727188e+14,1.111255761273261875e+14,1.114497199951134219e+14,1.117683419154161719e+14,1.120817980914133906e+14,1.123884066481848281e+14,1.126825792552053750e+14,1.129644000168053281e+14,1.132343485089757656e+14,1.134929039964235469e+14,1.137405383849138438e+14,1.139771080648483281e+14,1.142027616100221094e+14,1.144180853242600938e+14,1.146236635293963594e+14,1.148200745310487344e+14,1.150078876347695625e+14,1.151876610583197656e+14,1.153599405849355781e+14,1.155252588119109375e+14,1.156841348639687500e+14,1.158370744584373281e+14,1.159845702269992031e+14,1.161271022154338594e+14,1.162651384976309219e+14,1.163991358529404375e+14,1.165295404666180938e+14,1.166567886218481875e+14,1.167813073587797812e+14,1.169035150814102188e+14,1.170238220972140625e+14,1.171426310773354531e+14,1.172603374271250469e+14,1.173773295579382031e+14,1.174939890515698594e+14,1.176106907085786719e+14,1.177278024711636094e+14,1.178456852103068125e+14,1.179646923657114844e+14,1.180851694257841406e+14,1.182074532337414531e+14,1.183318711051101719e+14,1.184587397417769844e+14,1.185883639287649688e+14,1.187210350026274688e+14,1.188570290854022344e+14,1.189966050862305000e+14,1.191400024847620156e+14,1.192874389270204375e+14,1.194391076858425469e+14,1.195951750641257656e+14,1.197557778487760781e+14,1.199210209540481406e+14,1.200857062519053594e+14,1.202430950879257031e+14,1.203932694151112344e+14,1.205363349297106406e+14,1.206723960659528438e+14,1.208015585838169531e+14,1.209239318261618594e+14,1.210396306193822031e+14,1.211487768023433281e+14,1.212515003804872500e+14,1.213479403148167656e+14,1.214382449678070625e+14,1.215225722390326094e+14,1.216010894315503906e+14,1.216739728953259219e+14,1.217414074961173906e+14,1.218035859574529688e+14,1.218607081201735469e+14,1.219129801590783438e+14,1.219606137902111719e+14,1.220038254958700312e+14,1.220428357880495156e+14,1.220778685251141562e+14,1.221091502913070625e+14,1.221369037629737188e+14,1.221613383456660156e+14,1.221826989328470938e+14,1.222012304004266875e+14,1.222171737918604062e+14,1.222307671253933750e+14,1.222422460568623125e+14,1.222518444233787344e+14,1.222597946875806250e+14,1.222663282975476406e+14,1.222716759731479688e+14,1.222760679245902031e+14,1.222797340027361719e+14,1.222829037755517344e+14,1.222858065305065625e+14,1.222886712309922656e+14,1.222917264893201719e+14,1.222952006043088594e+14,1.222993216448004375e+14,1.223043175244015312e+14,1.223104160378721250e+14,1.223178448642780938e+14,1.223268315544318750e+14,1.223376035177422969e+14,1.223503880183194688e+14,1.223654121862127656e+14
3.295094672389398750e+14,3.313454233840027500e+14,3.331290041104971875e+14,3.348623134823188125e+14,3.365419403241677500e+14,3.381693136310726250e+14,3.397476748683408750e+14,3.412800635039246250e+14,3.427693358102427500e+14,3.442181812775101250e+14,3.456291369798550625e+14,3.470046001784202500e+14,3.483380551571320625e+14,3.496064352030788750e+14,3.508115733476955625e+14,3.519568744643345625e+14,3.530455994438672500e+14,3.540808477052158125e+14,3.550630525028758750e+14,3.559938041277031875e+14,3.568764084643420625e+14,3.577140530205727500e+14,3.585098004113302500e+14,3.592665856894003125e+14,3.599872167468551875e+14,3.606743770672228125e+14,3.613306301936308750e+14,3.619584253746385000e+14,3.625601039453738125e+14,3.631379060899878125e+14,3.636939777089010000e+14,3.642303771796908750e+14,3.647490818540323125e+14,3.652519941758813125e+14,3.657409473394341875e+14,3.662177104307395000e+14,3.666839930155503750e+14,3.671414491492856250e+14,3.675916807938326250e+14,3.680362406312883125e+14,3.684766342672468125e+14,3.689143218165496875e+14,3.693507188630265625e+14,3.697871967820692500e+14,3.702250824114583125e+14,3.706656570521135000e+14,3.711101547769905625e+14,3.715597600239178125e+14,3.720156044477033125e+14,3.724787630095239375e+14,3.729502492889411875e+14,3.734310100177038125e+14,3.739219188568981875e+14,3.744237694722387500e+14,3.749372680085196250e+14,3.754630251249624375e+14,3.760015478286533750e+14,3.765532314314175000e+14,3.771183520509929375e+14,3.776970601705062500e+14,3.782710560235913750e+14,3.788170530392685625e+14,3.793356877508581875e+14,3.798276556365666250e+14,3.802936249068503750e+14,3.807342464020156875e+14,3.811501621188069375e+14,3.815420123470270625e+14,3.819104414265365000e+14,3.822561021683368750e+14,3.825796590181070625e+14,3.828817900729347500e+14,3.831631880887386250e+14,3.834245606345141875e+14,3.836666295588053750e+14,3.838901299336625000e+14,3.840958086328363125e+14,3.842844226858514375e+14,3.844567375300161250e+14,3.846135252605416875e+14,3.847555629566358750e+14,3.848836311402646875e+14,3.849985124052708125e+14,3.851009902383455000e+14,3.851918281440745625e+14,3.852717399064793125e+14,3.853415497886481250e+14,3.854020769432564375e+14,3.854541236817593125e+14,3.854984787932226875e+14,3.855359203145689375e+14,3.855672178422186875e+14,3.855931344548090625e+14,3.856144283002212500e+14,3.856318538849392500e+14,3.856461630866381250e+14,3.856581058899961250e+14,3.856684308283968125e+14,3.856778851315605000e+14,3.856872146709646250e+14,3.856971639070910000e+14,3.857084759950566875e+14,3.857218929879746875e+14,3.857381559600525625e+14,3.857580049532605000e+14,3.857821787644061250e+14,3.858114146298392500e+14,3.858464478571839375e+14,3.858880114362634375e+14,3.859368356484157500e+14
-1.494589077293651250e+14,-1.534163672393502500e+14,-1.572950959099932812e+14,-1.610976645702986250e+14,-1.648145090476376250e+14,-1.684466201994279062e+14,-1.719991638260996562e+14,-1.754770622206346562e+14,-1.788850191491703750e+14,-1.822275414779559062e+14,-1.855089579311176562e+14,-1.887334353822164375e+14,-1.918841553929135312e+14,-1.949042412535306875e+14,-1.977951203108790938e+14,-2.005621997964563125e+14,-2.032108091046167500e+14,-2.057461376435840625e+14,-2.081670216622170938e+14,-2.104752470093092812e+14,-2.126770353822517812e+14,-2.147785484257499062e+14,-2.167858526730415312e+14,-2.187048944196215938e+14,-2.205414830218421562e+14,-2.223012811100304062e+14,-2.239898003035414688e+14,-2.256124011675395312e+14,-2.271742963258655625e+14,-2.286805558197793750e+14,-2.301361139660735312e+14,-2.315457771134056562e+14,-2.329142318202149688e+14,-2.342460530812146875e+14,-2.355457123135583438e+14,-2.368175848803891562e+14,-2.380659569808295625e+14,-2.392950317737109375e+14,-2.405089346294424062e+14,-2.417117174221097812e+14,-2.429073617835883750e+14,-2.440997812444599062e+14,-2.452928221838846250e+14,-2.464902635033305938e+14,-2.476958149282440000e+14,-2.489131138285509688e+14,-2.501457204347152188e+14,-2.513971113128775312e+14,-2.526706709529067500e+14,-2.539696813202964688e+14,-2.552973092312108750e+14,-2.566565914351168438e+14,-2.580504173380766250e+14,-2.594815093795786250e+14,-2.609524011946442812e+14,-2.624654138578683125e+14,-2.640226307210435938e+14,-2.656258716194349062e+14,-2.672766675226188438e+14,-2.689762370204747812e+14,-2.706712152801260000e+14,-2.722922220254415938e+14,-2.738399999870767812e+14,-2.753155331877304688e+14,-2.767197907807680938e+14,-2.780537548221554688e+14,-2.793184446582410938e+14,-2.805149376390979688e+14,-2.816443859731358750e+14,-2.827080296629624375e+14,-2.837072055958311875e+14,-2.846433529924390000e+14,-2.855180155331658125e+14,-2.863328405715394375e+14,-2.870895759048215000e+14,-2.877900645994073125e+14,-2.884362383661239375e+14,-2.890301099523774375e+14,-2.895737649708020000e+14,-2.900693535246630625e+14,-2.905190819251861250e+14,-2.909252047308658125e+14,-2.912900172777149375e+14,-2.916158488151319375e+14,-2.919049929519513125e+14,-2.921596095695153125e+14,-2.923822324556958125e+14,-2.925753990105888125e+14,-2.927416099813620625e+14,-2.928833373914063750e+14,-2.930030310070408125e+14,-2.931031236043931250e+14,-2.931860352409720625e+14,-2.932541766890040625e+14,-2.933099521427868750e+14,-2.933557612603592500e+14,-2.933940005350283750e+14,-2.934270639382685000e+14,-2.934573428322095625e+14,-2.934872254446007500e+14,-2.935190965589378750e+14,-2.935553379206594375e+14,-2.935983291648689375e+14,-2.936504486951245625e+14,-2.937140742050343125e+14,-2.937915828965065625e+14,-2.938853515781714375e+14,-2.939977568028136250e+14,-2.941311751479970625e+14,-2.942879837032425000e+14
-3.825970005006297500e+14,-3.792827673984213125e+14,-3.759996140233538750e+14,-3.727471766291785000e+14,-3.695355207538708750e+14,-3.663657648570134375e+14,-3.632352717458210000e+14,-3.601414249146840625e+14,-3.570816217583943125e+14,-3.540532678232565000e+14,-3.510537719491575625e+14,-3.480805421789407500e+14,-3.451504431452430625e+14,-3.423185665397278125e+14,-3.395863484070955625e+14,-3.369512913600114375e+14,-3.344107366761093125e+14,-3.319619384089511250e+14,-3.296081393256025625e+14,-3.273496430372271250e+14,-3.251822560626250625e+14,-3.231016305771333125e+14,-3.211033137374430625e+14,-3.191827874229939375e+14,-3.173354994116605000e+14,-3.155568871434746250e+14,-3.138423952410925000e+14,-3.121874878939941875e+14,-3.105876571085960000e+14,-3.090384277025450000e+14,-3.075353597942097500e+14,-3.060740494175546875e+14,-3.046501277835102500e+14,-3.032592596140969375e+14,-3.018971408955048750e+14,-3.005594963306138125e+14,-2.992420767190326250e+14,-2.979406564523749375e+14,-2.966510312829411875e+14,-2.953690165039889375e+14,-2.940904456683984375e+14,-2.928111699687074375e+14,-2.915270584044982500e+14,-2.902339988720846875e+14,-2.889279003255561875e+14,-2.876046961764013750e+14,-2.862603491199072500e+14,-2.848908575983561875e+14,-2.834922641311151250e+14,-2.820606657564849375e+14,-2.805922268346239062e+14,-2.790831944485931562e+14,-2.775299166034610625e+14,-2.759288633517456875e+14,-2.742766508566938750e+14,-2.725700682325514062e+14,-2.708061067651169688e+14,-2.689819908140726562e+14,-2.670952093383730312e+14,-2.651435465893085000e+14,-2.631878597245842500e+14,-2.613087753823775625e+14,-2.595065420169045625e+14,-2.577810718834562500e+14,-2.561322369056162500e+14,-2.545598369041353125e+14,-2.530635711461402188e+14,-2.516430137778217188e+14,-2.502975935660137500e+14,-2.490265782078436875e+14,-2.478290632843633438e+14,-2.467039657494301250e+14,-2.456500216753755312e+14,-2.446657878357400000e+14,-2.437496466018051875e+14,-2.428998135677190625e+14,-2.421143472978048125e+14,-2.413911606041011562e+14,-2.407280328049461875e+14,-2.401226224777771250e+14,-2.395724802929990938e+14,-2.390750615932177500e+14,-2.386277384576245312e+14,-2.382278110606250938e+14,-2.378725960703706562e+14,-2.375595504405759062e+14,-2.372856499744162188e+14,-2.370478465131595938e+14,-2.368431202502891875e+14,-2.366684725641944375e+14,-2.365209203764414375e+14,-2.363974917341881875e+14,-2.362952223806830625e+14,-2.362111531316219062e+14,-2.361423279269786875e+14,-2.360857924894494062e+14,-2.360385935987382188e+14,-2.359977790562814062e+14,-2.359603983441701562e+14,-2.359235036177019062e+14,-2.358841502264278438e+14,-2.358393961456211562e+14,-2.357863005585522188e+14,-2.357219222940436250e+14,-2.356433184999568438e+14,-2.355475434858905000e+14,-2.354316475078513125e+14,-2.352926752975773125e+14,-2.351276642059678125e+14,-2.349336418795270000e+14
-5.250085260624524414e+12,-6.212060717923759766e+12,-7.153381611168491211e+12,-8.074636886236048828e+12,-8.973497333421044922e+12,-9.850212922400236328e+12,-1.070605171377455469e+13,-1.154222648232623242e+13,-1.235989915240305859e+13,-1.316018470965008008e+13,-1.394415465447362500e+13,-1.471284005257051367e+13,-1.546228327026407031e+13,-1.617907091059282422e+13,-1.686370479373394336e+13,-1.751762526912589258e+13,-1.814224426970577734e+13,-1.873893028606527344e+13,-1.930755039928054688e+13,-1.984866302437236328e+13,-2.036385804570472656e+13,-2.085469802076033594e+13,-2.132271048161567188e+13,-2.176938269514773438e+13,-2.219615847238660156e+13,-2.260443663010003516e+13,-2.299557074195046484e+13,-2.337086986153053125e+13,-2.373159994778046484e+13,-2.407898576996975781e+13,-2.441421311191060938e+13,-2.473843113210060938e+13,-2.505275476773617188e+13,-2.535826709620737891e+13,-2.565602158827991406e+13,-2.594704420331061719e+13,-2.623233528916723047e+13,-2.651287125862436719e+13,-2.678960602041443750e+13,-2.706347214728291016e+13,-2.733538176570398828e+13,-2.760622715269541406e+13,-2.787688102469823828e+13,-2.814819650202631641e+13,-2.842100673020071484e+13,-2.869612413686181641e+13,-2.897433930023483594e+13,-2.925641940276987109e+13,-2.954310624217439844e+13,-2.983511377235240234e+13,-3.013312514976021484e+13,-3.043778926760283203e+13,-3.074971677257754688e+13,-3.106947557816158203e+13,-3.139758591635370312e+13,-3.173451500767807812e+13,-3.208067147776174609e+13,-3.243639970718373047e+13,-3.280197436672474219e+13,-3.317759545696573047e+13,-3.355143167248996875e+13,-3.390822631323565234e+13,-3.424823306270245312e+13,-3.457175446395863281e+13,-3.487908541024901562e+13,-3.517051925574547266e+13,-3.544635313073350000e+13,-3.570689241592541406e+13,-3.595245435302554688e+13,-3.618337079444925781e+13,-3.639999012227150000e+13,-3.660267839252572656e+13,-3.679181978341285156e+13,-3.696781644291882812e+13,-3.713108784167692188e+13,-3.728206974044448438e+13,-3.742121287882949219e+13,-3.754898148404917969e+13,-3.766585168693743750e+13,-3.777230991866356250e+13,-3.786885134703864844e+13,-3.795597839701958594e+13,-3.803419938689158594e+13,-3.810402730015037500e+13,-3.816596513314054688e+13,-3.822048516248592188e+13,-3.826813787075353125e+13,-3.830947281924200000e+13,-3.834503026755122656e+13,-3.837534309408604688e+13,-3.840093838051553125e+13,-3.842233871807784375e+13,-3.844006328068457031e+13,-3.845462869926479688e+13,-3.846654976193093750e+13,-3.847633995324989062e+13,-3.848451183192003125e+13,-3.849157723451529688e+13,-3.849804730501491406e+13,-3.850443241276721875e+13,-3.851124209839310938e+13,-3.851898515467975781e+13,-3.852816980089878125e+13,-3.853930382865641406e+13,-3.855289465338957812e+13,-3.856944928296070312e+13,-3.858947424245839062e+13,-3.861347548897172656e+13,-3.864195833834242188e+13,-3.867542741706325000e+13
