1.710812097200894062e+14,1.707067785465516562e+14,1.703281060526085625e+14,1.699455071019449688e+14,1.695605404697686250e+14,1.691737360219277188e+14,1.687851463168400625e+14,1.683947893137541250e+14,1.680026500286039062e+14,1.676086820271869062e+14,1.672128087758741875e+14,1.668149248667440625e+14,1.664175536373540938e+14,1.660286099630237188e+14,1.656488549273989688e+14,1.652784711188755625e+14,1.649175731981066562e+14,1.645662207987031875e+14,1.642253051461699062e+14,1.638952795174668125e+14,1.635759101893148750e+14,1.632668991969558125e+14,1.629678942519959688e+14,1.626784973440267188e+14,1.623982720741709375e+14,1.621267498161175625e+14,1.618634348255006875e+14,1.616078084279298750e+14,1.613593324147985625e+14,1.611174517682990938e+14,1.608815968258095312e+14,1.606511849810898750e+14,1.604256220068791875e+14,1.602043030713857500e+14,1.599866135102824688e+14,1.597719294064160312e+14,1.595596180215875625e+14,1.593490381184859688e+14,1.591395402060878438e+14,1.589304667385259688e+14,1.587211522954982500e+14,1.585109237716600000e+14,1.582991006030597812e+14,1.580849950604603125e+14,1.578679126422491250e+14,1.576471526034600000e+14,1.574220086620330938e+14,1.571917699285569375e+14,1.569557221109456250e+14,1.567131490502422500e+14,1.564633346471262812e+14,1.562055652396119688e+14,1.559391324893369688e+14,1.556633368248973750e+14,1.553774914737300312e+14,1.550809270867985625e+14,1.547729969207916250e+14,1.544530824894686875e+14,1.541205995295784062e+14,1.537750040503654062e+14,1.534269924822299375e+14,1.530910146290806875e+14,1.527673144451742188e+14,1.524560660484690938e+14,1.521574263610600625e+14,1.518715294447031562e+14,1.515984813236369688e+14,1.513383554361903438e+14,1.510911888296191250e+14,1.508569791790875938e+14,1.506356826738703750e+14,1.504272127748403750e+14,1.502314398104200312e+14,1.500481913463216875e+14,1.498772532396475938e+14,1.497183712713515625e+14,1.495712532427513750e+14,1.494355714209571250e+14,1.493109652234272812e+14,1.491970440417501250e+14,1.490933901175287500e+14,1.489995613974095938e+14,1.489150943086119062e+14,1.488395064098580312e+14,1.487723136216083750e+14,1.487130542126676875e+14,1.486611716281949375e+14,1.486161013674770000e+14,1.485772813757933438e+14,1.485441511374998438e+14,1.485161510108787812e+14,1.484927217512786250e+14,1.484733041804178750e+14,1.484573389691541250e+14,1.484442665102847812e+14,1.484335268692001562e+14,1.484245598147418750e+14,1.484168049448205000e+14,1.484097019077520938e+14,1.484026906509590312e+14,1.483952115441395312e+14,1.483867052595115625e+14,1.483766124548318750e+14,1.483643733930833750e+14,1.483494275711585312e+14,1.483312133447970938e+14,1.483091675064435312e+14,1.482827247782723438e+14,1.482513171951728125e+14,1.482143733617017812e+14,1.481713175727251250e+14
1.873647267631439688e+14,1.871929776032846250e+14,1.870209411403445938e+14,1.868487241976714062e+14,1.866769841944554688e+14,1.865059049158350000e+14,1.863354580327032500e+14,1.861656034888170938e+14,1.859962903992325938e+14,1.858274578372958125e+14,1.856590355267865312e+14,1.854909444529611562e+14,1.853242083447560312e+14,1.851620661088176250e+14,1.850047252329800625e+14,1.848521572096019062e+14,1.847043125836308438e+14,1.845611262525841562e+14,1.844228760522824688e+14,1.842896632545513125e+14,1.841613168185964688e+14,1.840376475465926562e+14,1.839184517566087500e+14,1.838035143595508750e+14,1.836926113886126250e+14,1.835855120421214688e+14,1.834819803050583438e+14,1.833817762135314375e+14,1.832846568221946250e+14,1.831903769285715000e+14,1.830986896015030625e+14,1.830093465542364375e+14,1.829220983963826562e+14,1.828366947933429062e+14,1.827528845569426250e+14,1.826704156869241875e+14,1.825890353796258438e+14,1.825084900175542500e+14,1.824285251516003438e+14,1.823488854862815312e+14,1.822693148775826875e+14,1.821895563526493125e+14,1.821093521607305312e+14,1.820284438653242188e+14,1.819465724884066875e+14,1.818634787188610625e+14,1.817789031986986562e+14,1.816925869022557188e+14,1.816042716251129688e+14,1.815137006007762188e+14,1.814206192638828438e+14,1.813247761784218750e+14,1.812259241476535000e+14,1.811238215184330625e+14,1.810182336857498125e+14,1.809089347927329375e+14,1.807957096065481875e+14,1.806783555311966562e+14,1.805566846945627812e+14,1.804305260203921875e+14,1.803037984190353750e+14,1.801817444879471250e+14,1.800644160792959688e+14,1.799518415374920000e+14,1.798440448702497812e+14,1.797410436856859688e+14,1.796428473233709688e+14,1.795494552236797500e+14,1.794608555704248125e+14,1.793770242302888750e+14,1.792979239997600312e+14,1.792235041571878750e+14,1.791537003053459062e+14,1.790884344794741562e+14,1.790276154878694375e+14,1.789711394470091562e+14,1.789188904709353750e+14,1.788707414748747812e+14,1.788265550553812812e+14,1.787861844130392812e+14,1.787494742884501875e+14,1.787162618872645625e+14,1.786863777750523125e+14,1.786596467274975625e+14,1.786358937341692500e+14,1.786149523812911250e+14,1.785966233662305000e+14,1.785807051424447188e+14,1.785669975101486250e+14,1.785553012209514688e+14,1.785454176759492500e+14,1.785371486977210625e+14,1.785302963608582812e+14,1.785246628691333438e+14,1.785200504707810312e+14,1.785162614074203125e+14,1.785130978973255000e+14,1.785103621581020000e+14,1.785078564690525625e+14,1.785053832490889688e+14,1.785027450962306250e+14,1.784997447472648438e+14,1.784961849736828750e+14,1.784918684611156875e+14,1.784865976977745000e+14,1.784801748674042500e+14,1.784724017314707500e+14,1.784630794872862500e+14,1.784520085932185625e+14,1.784389885553984375e+14,1.784238176723883438e+14
7.378667723908062500e+13,7.565770960557087500e+13,7.750361716575779688e+13,7.932489216160770312e+13,8.111621541184221875e+13,8.287731218923043750e+13,8.460998524359315625e+13,8.631599705900317188e+13,8.799707473361004688e+13,8.965491420889521875e+13,9.129118393677903125e+13,9.290752805880178125e+13,9.449504307857446875e+13,9.602433001394084375e+13,9.749518912074304688e+13,9.890950782944348438e+13,1.002692152227351406e+14,1.015762442026105156e+14,1.028293032423620938e+14,1.040286529004900781e+14,1.051769110314111406e+14,1.062767344210108594e+14,1.073307953227535469e+14,1.083417632138065000e+14,1.093122911125594531e+14,1.102450057588113438e+14,1.111425009767610781e+14,1.120073335950955156e+14,1.128420213704775312e+14,1.136490424386027188e+14,1.144308358931012812e+14,1.151898031625081250e+14,1.159283099171297969e+14,1.166486882901689688e+14,1.173532392410545469e+14,1.180442349241784844e+14,1.187239209539786250e+14,1.193945184783954219e+14,1.200582259880044688e+14,1.207172207983369375e+14,1.213736601486769531e+14,1.220296818625678750e+14,1.226874045138263438e+14,1.233489270375504531e+14,1.240163277188926250e+14,1.246916624838413125e+14,1.253769624066107969e+14,1.260742303384947500e+14,1.267854365545486250e+14,1.275125133090452344e+14,1.282573481908135156e+14,1.290217761785065156e+14,1.298075703175337500e+14,1.306164309795328438e+14,1.314499737268570000e+14,1.323097158934396562e+14,1.331970621129550938e+14,1.341132891759137969e+14,1.350595307745980312e+14,1.360367628867159375e+14,1.370144467807762188e+14,1.379523765802219375e+14,1.388506167139443438e+14,1.397093890159419375e+14,1.405289249710309062e+14,1.413094817464836875e+14,1.420513564650959688e+14,1.427548984759247812e+14,1.434205194448485625e+14,1.440487011661083438e+14,1.446400010825402188e+14,1.451950555887772500e+14,1.457145812704895000e+14,1.461993742974020312e+14,1.466503082341089062e+14,1.470683305589515312e+14,1.474544581880624688e+14,1.478097722917178750e+14,1.481354126670291875e+14,1.484325718990034062e+14,1.487024895050866875e+14,1.489464462200818750e+14,1.491657585414900938e+14,1.493617736218155312e+14,1.495358264115664688e+14,1.496891795070529688e+14,1.498233279876516562e+14,1.499397757450646562e+14,1.500400102808273750e+14,1.501255066065230000e+14,1.501977303546464375e+14,1.502581402513220000e+14,1.503081900690938125e+14,1.503493301509029375e+14,1.503830085704432500e+14,1.504106719635504688e+14,1.504337660267700000e+14,1.504537356470377812e+14,1.504720246609186875e+14,1.504900754200053750e+14,1.505093285565212188e+14,1.505312232515915000e+14,1.505571978886256562e+14,1.505886907471894375e+14,1.506271405511754375e+14,1.506739869039285938e+14,1.507306707214744375e+14,1.507986347603076250e+14,1.508793243034530312e+14,1.509741880442184062e+14,1.510846791916106875e+14
-2.445181932239134062e+14,-2.464689323767858125e+14,-2.483811030306128438e+14,-2.502558162391046875e+14,-2.520882252994159375e+14,-2.538787105566254375e+14,-2.556297309584466250e+14,-2.573436421979395938e+14,-2.590227060700997500e+14,-2.606690986505978750e+14,-2.622849174565749375e+14,-2.638721877234339688e+14,-2.654226158403743750e+14,-2.669082266963865000e+14,-2.683297588681562188e+14,-2.696899130388878125e+14,-2.709913531169092812e+14,-2.722366743389042812e+14,-2.734253521010371875e+14,-2.745583119089410938e+14,-2.756386551331527500e+14,-2.766694498944492812e+14,-2.776537136567639375e+14,-2.785944008466579688e+14,-2.794943947155403438e+14,-2.803565026687330625e+14,-2.811834543414446562e+14,-2.819779017831095000e+14,-2.827424212025611875e+14,-2.834795158168007500e+14,-2.841916194296935625e+14,-2.848811004407040000e+14,-2.855502660467032500e+14,-2.862013664520485000e+14,-2.868365989443838750e+14,-2.874581117269466250e+14,-2.880680074238630625e+14,-2.886683461939921250e+14,-2.892611484024265625e+14,-2.898483968076025000e+14,-2.904320382268788125e+14,-2.910139846450515625e+14,-2.915961137291029375e+14,-2.921802687090944375e+14,-2.927682575799774375e+14,-2.933618515728418750e+14,-2.939627828374281875e+14,-2.945727412715334375e+14,-2.951933704285128125e+14,-2.958262624329887500e+14,-2.964729518393054375e+14,-2.971349083798992500e+14,-2.978135285747881250e+14,-2.985101262125764375e+14,-2.992259217714483750e+14,-2.999620309289622500e+14,-3.007194524138818125e+14,-3.014990555809071250e+14,-3.023015682345142500e+14,-3.031275653796429375e+14,-3.039511044780111875e+14,-3.047384930209622500e+14,-3.054901213712543750e+14,-3.062064950108423125e+14,-3.068881101640766875e+14,-3.075354673740708750e+14,-3.081490834196480000e+14,-3.087295014368765625e+14,-3.092772991601415000e+14,-3.097930952574033750e+14,-3.102775537983426250e+14,-3.107313869566507500e+14,-3.111553561029605625e+14,-3.115502714882459375e+14,-3.119169907460649375e+14,-3.122564164549983750e+14,-3.125694930009870625e+14,-3.128572029653361250e+14,-3.131205632410420000e+14,-3.133606210512171875e+14,-3.135784500118113125e+14,-3.137751463493111250e+14,-3.139518253545516250e+14,-3.141096181275679375e+14,-3.142496379623874375e+14,-3.143729329187518750e+14,-3.144807316951503750e+14,-3.145742643597519375e+14,-3.146547429094580625e+14,-3.147233651610261875e+14,-3.147813179280042500e+14,-3.148297796112730000e+14,-3.148699223026854375e+14,-3.149029134782220000e+14,-3.149299173352614375e+14,-3.149520958033618125e+14,-3.149706092265134375e+14,-3.149866166886553125e+14,-3.150012759816421250e+14,-3.150157433575107500e+14,-3.150311733810613125e+14,-3.150487191252857500e+14,-3.150695326154658750e+14,-3.150947652457845625e+14,-3.151255680192196250e+14,-3.151630916368228125e+14,-3.152084865252550625e+14,-3.152629028795208125e+14,-3.153274907713699375e+14,-3.154034003540978750e+14,-3.154917821817131875e+14
-9.386153625597559375e+13,-9.301361805044739062e+13,-9.218632742683773438e+13,-9.137888256388020312e+13,-9.059307520392250000e+13,-8.982844998896273438e+13,-8.908368749205682812e+13,-8.835754249923365625e+13,-8.764883689279173438e+13,-8.695645343444545312e+13,-8.627933032305884375e+13,-8.561645642209243750e+13,-8.497112721075573438e+13,-8.435475383865848438e+13,-8.376675769311643750e+13,-8.320577279233284375e+13,-8.267047615452960938e+13,-8.215959818771345312e+13,-8.167316721449045312e+13,-8.121062927336528125e+13,-8.077055898575492188e+13,-8.035156480560401562e+13,-7.995229412437021875e+13,-7.957143646089014062e+13,-7.920772507055471875e+13,-7.885993729608442188e+13,-7.852689395268918750e+13,-7.820745800251450000e+13,-7.790053273313164062e+13,-7.760505961627364062e+13,-7.732001598816535938e+13,-7.704441266262125000e+13,-7.677729156278814062e+13,-7.651772343677420312e+13,-7.626480570597217188e+13,-7.601766048212484375e+13,-7.577543277954539062e+13,-7.553728894189231250e+13,-7.530241529807560938e+13,-7.507001705884770312e+13,-7.483931746411206250e+13,-7.460955719067792188e+13,-7.437999403089026562e+13,-7.414990285404867188e+13,-7.391857586458334375e+13,-7.368532317334565625e+13,-7.344947370080828125e+13,-7.321037643308303125e+13,-7.296740205295979688e+13,-7.271994496802526562e+13,-7.246742575549153125e+13,-7.220929403764665625e+13,-7.194503179159364062e+13,-7.167415708081360938e+13,-7.139622817270320312e+13,-7.111084797445682812e+13,-7.081766867896292188e+13,-7.051639646336739062e+13,-7.020679602800958594e+13,-6.988869470730626562e+13,-6.957210797023492969e+13,-6.926995184259450781e+13,-6.898200807222330469e+13,-6.870801797904610156e+13,-6.844773017849386719e+13,-6.820089528676732812e+13,-6.796726131016992188e+13,-6.774656975546775000e+13,-6.753855247978364844e+13,-6.734292927711851562e+13,-6.715940617586892969e+13,-6.698767439982622656e+13,-6.682740992620946094e+13,-6.667827355993150781e+13,-6.653991143447202344e+13,-6.641195584663043750e+13,-6.629402633462298438e+13,-6.618573091551128906e+13,-6.608666740763303125e+13,-6.599642477525850000e+13,-6.591458444498605469e+13,-6.584072155542919531e+13,-6.577440611285389844e+13,-6.571520403513738281e+13,-6.566268958049907812e+13,-6.561646293577286719e+13,-6.557605786873319531e+13,-6.554100882457062500e+13,-6.551085804389964062e+13,-6.548515394664549219e+13,-6.546344980019053125e+13,-6.544530262258993750e+13,-6.543027228264336719e+13,-6.541792076753490625e+13,-6.540781159712327344e+13,-6.539950937355860938e+13,-6.539257946677146875e+13,-6.538658784625961719e+13,-6.538110105938604688e+13,-6.537568630304039062e+13,-6.536991147034703125e+13,-6.536334508162719531e+13,-6.535555613485230469e+13,-6.534611397894351562e+13,-6.533458826576823438e+13,-6.532054897108816406e+13,-6.530356645124564844e+13,-6.528321150688005469e+13,-6.525905543491928906e+13,-6.523067005754907812e+13,-6.519762772171502344e+13
5.919805202134918750e+14,5.899481202006195000e+14,5.879331639034312500e+14,5.859354012853445000e+14,5.839609980338618750e+14,5.820106366607805000e+14,5.800826915953557500e+14,5.781755475291543750e+14,5.762875949751995000e+14,5.744172264386965000e+14,5.725628331125618750e+14,5.707228020246295000e+14,5.689075761383586250e+14,5.671513650020397500e+14,5.654551983204766250e+14,5.638176676872673750e+14,5.622372609703043750e+14,5.607124073356476875e+14,5.592452654687295625e+14,5.578361681207711250e+14,5.564826390214813125e+14,5.551820951177968750e+14,5.539318769488321875e+14,5.527292732939773750e+14,5.515715406695023750e+14,5.504559183420520625e+14,5.493796395452650625e+14,5.483399395552601250e+14,5.473340612225056250e+14,5.463592584863504375e+14,5.454127983241236875e+14,5.444919615153532500e+14,5.435940425367653125e+14,5.427163488469943750e+14,5.418561997718469375e+14,5.410109251613728750e+14,5.401778639583616875e+14,5.393543627935175000e+14,5.385377747047790000e+14,5.377254580663495625e+14,5.369147758064011875e+14,5.361030949906013125e+14,5.352877868510893125e+14,5.344662273468674375e+14,5.336357983512866250e+14,5.327938895747688125e+14,5.319379013453741250e+14,5.310652483851124375e+14,5.301733647344223750e+14,5.292597099887542500e+14,5.283217770165681875e+14,5.273571013231740625e+14,5.263632722044928125e+14,5.253379457926700625e+14,5.242788600245236875e+14,5.231838514570332500e+14,5.220508737058431875e+14,5.208780170907746250e+14,5.196635288406473750e+14,5.184058329513513750e+14,5.171440582265398750e+14,5.159302941143948750e+14,5.147648607946837500e+14,5.136478569893865000e+14,5.125793503156945625e+14,5.115593562817510625e+14,5.105878193607851250e+14,5.096645965412410625e+14,5.087894436612825625e+14,5.079620047266434375e+14,5.071818042888062500e+14,5.064482428362496250e+14,5.057605950360343750e+14,5.051180105655056875e+14,5.045195172008271875e+14,5.039640257834167500e+14,5.034503366668166875e+14,5.029771472520756250e+14,5.025430602446126250e+14,5.021465923041451875e+14,5.017861828061141250e+14,5.014602024831030000e+14,5.011669617641294375e+14,5.009047186754970625e+14,5.006717372912261250e+14,5.004663694725336875e+14,5.002866476341543750e+14,5.001305849924998750e+14,4.999962103719765000e+14,4.998815639549991250e+14,4.997846939885631250e+14,4.997036542522263750e+14,4.996365021344012500e+14,4.995812971985560625e+14,4.995361001545164375e+14,4.994989721901494375e+14,4.994679746697822500e+14,4.994411692485018750e+14,4.994166184048923750e+14,4.993923861554440000e+14,4.993665384218627500e+14,4.993371426453302500e+14,4.993022668055636875e+14,4.992599783073196250e+14,4.992083429842382500e+14,4.991454241759923750e+14,4.990692817291261250e+14,4.989779707914201875e+14,4.988695403132381875e+14,4.987420312014764375e+14,4.985934740919224375e+14
-2.184296130847117500e+14,-2.184171461929553750e+14,-2.183940229730979688e+14,-2.183608759128061875e+14,-2.183184486052868438e+14,-2.182674075924644062e+14,-2.182083168556713750e+14,-2.181416768563295312e+14,-2.180679300613151562e+14,-2.179874657714170312e+14,-2.179006243554101562e+14,-2.178077009747419062e+14,-2.177096215229108750e+14,-2.176088370994478125e+14,-2.175061403237785312e+14,-2.174021241050710312e+14,-2.172973089542069375e+14,-2.171921509084214375e+14,-2.170873216538262188e+14,-2.169833397892196250e+14,-2.168804751670368750e+14,-2.167789363274159375e+14,-2.166788770938868750e+14,-2.165804026360306875e+14,-2.164835749532780938e+14,-2.163884177713321562e+14,-2.162949208685156875e+14,-2.162030438658222188e+14,-2.161127195237776875e+14,-2.160238565933517500e+14,-2.159363422687217500e+14,-2.158500442879440625e+14,-2.157648127244908438e+14,-2.156804815088376562e+14,-2.155968697153210000e+14,-2.155137826456476250e+14,-2.154310127369394375e+14,-2.153483403191621875e+14,-2.152655342443122188e+14,-2.151823524078456875e+14,-2.150985421815716875e+14,-2.150138407766052188e+14,-2.149279755549843750e+14,-2.148406643092005000e+14,-2.147516155301733438e+14,-2.146605286860602500e+14,-2.145670945367041875e+14,-2.144709955113771250e+14,-2.143719061805939062e+14,-2.142694938559354375e+14,-2.141634193546080312e+14,-2.140533379673723438e+14,-2.139389006687497812e+14,-2.138197556061404688e+14,-2.136955498984913750e+14,-2.135659317642235000e+14,-2.134305529809730312e+14,-2.132890716553797812e+14,-2.131411552493634062e+14,-2.129864837709034062e+14,-2.128298078072800938e+14,-2.126776944862650000e+14,-2.125303663070500938e+14,-2.123880074464084062e+14,-2.122507876521968125e+14,-2.121188598716526250e+14,-2.119923580306019375e+14,-2.118713950507541562e+14,-2.117560611779976875e+14,-2.116464226768563125e+14,-2.115425209260864375e+14,-2.114443719293694062e+14,-2.113519662348427812e+14,-2.112652692393818125e+14,-2.111842218392017812e+14,-2.111087413781432188e+14,-2.110387228390964375e+14,-2.109740402220572500e+14,-2.109145480537151875e+14,-2.108600829774371875e+14,-2.108104653782045625e+14,-2.107655010036989375e+14,-2.107249825496736562e+14,-2.106886911844713750e+14,-2.106564050773816562e+14,-2.106279111975261875e+14,-2.106029491960849062e+14,-2.105812533391695000e+14,-2.105625577327574688e+14,-2.105465960952490625e+14,-2.105331016234963750e+14,-2.105218069285781562e+14,-2.105124440225174375e+14,-2.105047443412659062e+14,-2.104984387934365312e+14,-2.104932578294582188e+14,-2.104889315326620938e+14,-2.104851897395752500e+14,-2.104817621900447812e+14,-2.104783786743239062e+14,-2.104747691034055000e+14,-2.104706634459968125e+14,-2.104657915542207188e+14,-2.104598829426857812e+14,-2.104526665558608125e+14,-2.104438705176239062e+14,-2.104332218420724375e+14,-2.104204460873585000e+14,-2.104052669403275000e+14,-2.103874057241470938e+14,-2.103665808238060625e+14
-1.137307685939823281e+14,-1.135178747275395000e+14,-1.133089692347954062e+14,-1.131039468585101250e+14,-1.129033534663041094e+14,-1.127071627500650156e+14,-1.125151187804722656e+14,-1.123269745603210000e+14,-1.121424910904538125e+14,-1.119614365784286094e+14,-1.117835857625111094e+14,-1.116087193291505938e+14,-1.114377544302812656e+14,-1.112737840475085312e+14,-1.111167386079107344e+14,-1.109663310700410156e+14,-1.108222774730615625e+14,-1.106843006515411562e+14,-1.105524689476667031e+14,-1.104266904286817344e+14,-1.103066314455699062e+14,-1.101919612881608750e+14,-1.100823541172650000e+14,-1.099774903347667969e+14,-1.098770574809784531e+14,-1.097807507468702656e+14,-1.096882731819505625e+14,-1.095993356690567500e+14,-1.095136567268689219e+14,-1.094309621906832031e+14,-1.093509848125341875e+14,-1.092734638134480156e+14,-1.091981444135436094e+14,-1.091247773598600312e+14,-1.090531184670677656e+14,-1.089829281825019375e+14,-1.089139711840931562e+14,-1.088460160176560312e+14,-1.087788347784936719e+14,-1.087122028413057500e+14,-1.086458986418657344e+14,-1.085797035137859844e+14,-1.085134015838647344e+14,-1.084467797299554688e+14,-1.083796276059649688e+14,-1.083117377394093125e+14,-1.082429057078785781e+14,-1.081729304016761719e+14,-1.081016143806885312e+14,-1.080287643340266719e+14,-1.079541916509444375e+14,-1.078777131106652031e+14,-1.077991516966854375e+14,-1.077183375374245469e+14,-1.076351089693000156e+14,-1.075493137099775469e+14,-1.074608101183711875e+14,-1.073694685039231719e+14,-1.072751724312208594e+14,-1.071778199482483594e+14,-1.070804461046309688e+14,-1.069870455760282500e+14,-1.068976027827571562e+14,-1.068120884056383438e+14,-1.067304738973781875e+14,-1.066527296877638906e+14,-1.065788235708937969e+14,-1.065087192984401094e+14,-1.064423753971086719e+14,-1.063797442211262500e+14,-1.063207712423015469e+14,-1.062653945717168906e+14,-1.062135446992057656e+14,-1.061651444301280469e+14,-1.061201089940285469e+14,-1.060783462967659844e+14,-1.060397572866132188e+14,-1.060042364054240938e+14,-1.059716720979139219e+14,-1.059419473549935312e+14,-1.059149402705536875e+14,-1.058905245947527969e+14,-1.058685702704509844e+14,-1.058489439427484688e+14,-1.058315132558068906e+14,-1.058161528911157344e+14,-1.058027140466475469e+14,-1.057910468487129375e+14,-1.057810028975339844e+14,-1.057724348981373750e+14,-1.057651963695120000e+14,-1.057591414165717500e+14,-1.057541245528091250e+14,-1.057500005642777344e+14,-1.057466244081787656e+14,-1.057438511424197500e+14,-1.057415358864123125e+14,-1.057395338166287188e+14,-1.057377001970084531e+14,-1.057358904264605625e+14,-1.057339600639241875e+14,-1.057317648006354531e+14,-1.057291603913609062e+14,-1.057260025791152031e+14,-1.057221470319802656e+14,-1.057174492886741875e+14,-1.057117647016125469e+14,-1.057049483676294062e+14,-1.056968550397514844e+14,-1.056873390157842500e+14,-1.056762540009362656e+14
-3.597680059014911875e+14,-3.587210136045035000e+14,-3.576775473121750000e+14,-3.566376242555713750e+14,-3.556046261552795625e+14,-3.545791102935119375e+14,-3.535604184199706875e+14,-3.525478808007444375e+14,-3.515408142128221250e+14,-3.505385202176145625e+14,-3.495402836753344375e+14,-3.485453714674409375e+14,-3.475595962273890625e+14,-3.466018540207898125e+14,-3.456731329257810000e+14,-3.447730696353418750e+14,-3.439012145640321250e+14,-3.430570571033516875e+14,-3.422421340485940625e+14,-3.414569628502961250e+14,-3.407004747658885000e+14,-3.399715095722162500e+14,-3.392688339980143750e+14,-3.385911571833149375e+14,-3.379371433786206875e+14,-3.373054221738278750e+14,-3.366945965787501250e+14,-3.361032492782156875e+14,-3.355299473666064375e+14,-3.349732458380027500e+14,-3.344316900747866250e+14,-3.339038175436367500e+14,-3.333881588757011250e+14,-3.328832384788002500e+14,-3.323875748043688125e+14,-3.318996803707452500e+14,-3.314180616272783750e+14,-3.309412187303375000e+14,-3.304676452924662500e+14,-3.299958281592840625e+14,-3.295242472651570625e+14,-3.290513756178151875e+14,-3.285756794638586250e+14,-3.280956186912253125e+14,-3.276096475309783125e+14,-3.271162156288899375e+14,-3.266137695668806250e+14,-3.261007549247303125e+14,-3.255756189827500000e+14,-3.250368141749610000e+14,-3.244828024079246875e+14,-3.239120603602358750e+14,-3.233230858686275625e+14,-3.227144054847286875e+14,-3.220845832472850625e+14,-3.214322306535330000e+14,-3.207560177264531875e+14,-3.200546849597693750e+14,-3.193270557813578750e+14,-3.185720490151883125e+14,-3.178130824597508750e+14,-3.170815785050368750e+14,-3.163779063657060000e+14,-3.157022933206497500e+14,-3.150549391734624375e+14,-3.144360035834086250e+14,-3.138455945591241875e+14,-3.132837583900249375e+14,-3.127504712346580000e+14,-3.122456325160438750e+14,-3.117690601961541250e+14,-3.113204879215388125e+14,-3.108995639568075000e+14,-3.105058517580821875e+14,-3.101388319890416250e+14,-3.097979057497976875e+14,-3.094823987737045000e+14,-3.091915663475255000e+14,-3.089245987233774375e+14,-3.086806268130228750e+14,-3.084587279829951875e+14,-3.082579317994966875e+14,-3.080772256025082500e+14,-3.079155598171945000e+14,-3.077718844437664375e+14,-3.076451999627112500e+14,-3.075343065327362500e+14,-3.074379894938664375e+14,-3.073550412650492500e+14,-3.072842591151666250e+14,-3.072244434830313125e+14,-3.071743967291263125e+14,-3.071329222268866250e+14,-3.070988237220671250e+14,-3.070709049089740625e+14,-3.070479691967296250e+14,-3.070288196700211875e+14,-3.070122592750315000e+14,-3.069970912323498750e+14,-3.069821195307186250e+14,-3.069661491750226250e+14,-3.069479859377534375e+14,-3.069264357115018750e+14,-3.069003037483267500e+14,-3.068683939403979375e+14,-3.068295081146518750e+14,-3.067824452488940000e+14,-3.067260005287080625e+14,-3.066589641913632500e+14,-3.065801201226189375e+14,-3.064882441846076875e+14
-6.495065030477292188e+13,-6.608089906382329688e+13,-6.719603561075114062e+13,-6.829632627615875781e+13,-6.937853179276295312e+13,-7.044246529623009375e+13,-7.148919939903282812e+13,-7.251978608356103125e+13,-7.353525904333460938e+13,-7.453663573105845312e+13,-7.552491915141767188e+13,-7.650109943065540625e+13,-7.745979873316543750e+13,-7.838326653746126562e+13,-7.927138894081232812e+13,-8.012531300531417188e+13,-8.094621107143546875e+13,-8.173525765647753125e+13,-8.249168055482512500e+13,-8.321564436179645312e+13,-8.390873610654434375e+13,-8.457256559657756250e+13,-8.520875125829560938e+13,-8.581890915356668750e+13,-8.640464476609381250e+13,-8.696754712919879688e+13,-8.750918487978410938e+13,-8.803110385732857812e+13,-8.853482591134065625e+13,-8.902184862853826562e+13,-8.949364573759809375e+13,-8.995166799200495312e+13,-9.039734436905590625e+13,-9.083208345502087500e+13,-9.125727491294468750e+13,-9.167429095096440625e+13,-9.208448772584390625e+13,-9.248920662920934375e+13,-9.288977541322796875e+13,-9.328750911866371875e+13,-9.368371077175504688e+13,-9.407967181755162500e+13,-9.447667225650153125e+13,-9.487598044849628125e+13,-9.527885254454075000e+13,-9.568653150108204688e+13,-9.610024562621170312e+13,-9.652120660106509375e+13,-9.695060691458592188e+13,-9.738961664649590625e+13,-9.783937953331321875e+13,-9.830100825751734375e+13,-9.877557891284440625e+13,-9.926412462205981250e+13,-9.976762832039898438e+13,-1.002870147711179688e+14,-1.008231419513101719e+14,-1.013767920366578125e+14,-1.019486623203611250e+14,-1.025393565170603281e+14,-1.031304259275022812e+14,-1.036975633742141719e+14,-1.042408004391598438e+14,-1.047602632433255781e+14,-1.052560832378010000e+14,-1.057284070144633906e+14,-1.061774050609284062e+14,-1.066032793093816250e+14,-1.070062693683505938e+14,-1.073866573740708281e+14,-1.077447714504975625e+14,-1.080809878196321250e+14,-1.083957316519554844e+14,-1.086894767864635469e+14,-1.089627444784757812e+14,-1.092161013499602344e+14,-1.094501567219226094e+14,-1.096655595029788125e+14,-1.098629947947504375e+14,-1.100431803557469844e+14,-1.102068630433420000e+14,-1.103548153304891719e+14,-1.104878319716063281e+14,-1.106067268717747031e+14,-1.107123070510434219e+14,-1.108053361052086094e+14,-1.108867190876893125e+14,-1.109573667939449062e+14,-1.110181804212854375e+14,-1.110700538856484219e+14,-1.111138756633783594e+14,-1.111505302497706094e+14,-1.111808993061646562e+14,-1.112058625509527812e+14,-1.112262984341426875e+14,-1.112430846165873438e+14,-1.112570982516117188e+14,-1.112692160472130625e+14,-1.112803141079361250e+14,-1.112912676636211094e+14,-1.113029509241577969e+14,-1.113162372438109531e+14,-1.113319995238006562e+14,-1.113511106440463906e+14,-1.113744438111375156e+14,-1.114028728424207188e+14,-1.114372724537690781e+14,-1.114785186097291250e+14,-1.115274889749405156e+14,-1.115850634910537969e+14,-1.116521250940968906e+14
